"Scenario","Variable","Region","Sector","Units","2025","2026","2027","2028","2029","2030"
"S02","OUP","CHN","DMA","Percentage Deviation",-0.0040684032593385,-0.11652700472623,0.0023050303985084,0.0242606286196878,0.0193182159582861,0.0142328619052279
"S02","OUP","IND","DMA","Percentage Deviation",-0.0120441317643438,-0.319483445925739,-0.0419934883653883,0.0331002445144613,0.0435712812024258,0.0376579820776435
"S02","OUP","IDN","DMA","Percentage Deviation",0.0057999643021445,-0.0376804026734123,-0.0014336023190564,0.0051831417966053,0.0022060618275255,0.0019615871754919
"S02","OUP","PHL","DMA","Percentage Deviation",-0.0022325847113258,-0.0881844231509388,-0.0207182346649515,0.0038871722062739,0.0063476424009501,0.0083761523038905
"S02","OUP","VNM","DMA","Percentage Deviation",0.0033477976381091,-0.130372917667476,-0.0203993550642156,0.0219816909258208,0.023561551078255,0.0202188798142489
"S02","OUP","THA","DMA","Percentage Deviation",-0.0080992391036872,-0.131486539120595,-0.029603572696324,0.0149184000831859,0.020653360173073,0.0219133623595491
"S02","OUP","MYS","DMA","Percentage Deviation",-0.0047691022840857,-0.0561572230869833,-0.002550243141497,0.0142606203651141,0.0117289989169045,0.0088637621481036
"S02","OUP","PAK","DMA","Percentage Deviation",-0.0260719300122947,-0.677279593302238,-0.189331866901221,-0.102428490926443,-0.076097338263148,-0.0249190107271202
"S02","OUP","BGD","DMA","Percentage Deviation",0.0069481079816969,-0.0635048106335634,-0.0082640391502409,0.0042702870183708,0.0009141269398549,0.0001276222825863
"S02","OUP","LKA","DMA","Percentage Deviation",-0.0013893571103707,-0.0349430907536141,-0.0160681962081299,-0.0089275918004228,-0.0059669461544898,-0.0025932999858091
"S02","OUP","ROA","DMA","Percentage Deviation",2.22327242838e-05,-0.147196649421566,-0.0293178516909132,0.0196433838988153,0.0277400657316962,0.0279418150122224
"S02","OUP","LAM","DMA","Percentage Deviation",-0.0042698501137584,-0.085409534670744,0.0015400303815749,0.0140223839625531,0.0091399487222033,0.0070394354130254
"S02","OUP","AFR","DMA","Percentage Deviation",-0.0003009537706711,-0.0597134747443717,-0.0040997880125238,0.0100657939795301,0.0076185867280643,0.0061688986566999
"S02","OUP","MEN","DMA","Percentage Deviation",0.0040808063810349,-0.0186489170073467,0.0032718066542259,0.003810157510209,-0.0014964516625193,-0.0041177655253133
"S02","OUP","ROW","DMA","Percentage Deviation",-0.0072237343246018,-0.108903936304805,-0.0076957560607105,0.0104441019038282,0.0082692648576188,0.0073060158134686
"S02","OUP","USA","NMA","Percentage Deviation",0.0086691652734894,-0.1079289962023,-0.0013244335789309,0.0020136026851691,-0.0003826433803589,3.33326475532e-05
"S02","OUP","JPN","NMA","Percentage Deviation",0.0177485664159427,-0.528127627590391,-0.0076740695728383,0.0224674725375129,0.0145938864341888,0.0099860745904845
"S02","OUP","EUW","NMA","Percentage Deviation",0.0124735884472704,-0.305791987646209,-0.0165579525247539,0.0167333065290487,0.0111828184632179,0.0070580031748646
"S02","OUP","AUS","NMA","Percentage Deviation",0.0041026996411064,-0.125337393970593,0.00493051886854,0.014485353709115,0.0037588371960995,-0.0009377155585133
"S02","OUP","KOR","NMA","Percentage Deviation",0.0337720272379549,-0.942040478025141,-0.0308626503576659,0.0188883914997495,0.0130577627083017,0.0099159714880948
"S02","OUP","ADV","NMA","Percentage Deviation",0.0014763288954889,-0.138292186005007,-0.0005750906866941,0.0128251548658032,0.0074491255344089,0.0043361074209214
"S02","OUP","CHN","NMA","Percentage Deviation",0.0175559544399739,-0.240502753836791,0.0019143759869111,0.0200707022303792,0.0110834938751747,0.0064102133522814
"S02","OUP","IND","NMA","Percentage Deviation",0.0393882452286443,-0.413609890140798,-0.0343439580105298,0.0344516363931735,0.0282699480748994,0.0176799458218024
"S02","OUP","IDN","NMA","Percentage Deviation",0.0100290855962637,-0.0812932694242763,0.0149928194440152,0.0075826073009821,0.0012675722100175,-0.0013108783546323
"S02","OUP","PHL","NMA","Percentage Deviation",0.0212431552301551,-0.151373176217473,0.0107928628467979,0.0026907601010207,-0.0011158581026738,-0.0007169565810594
"S02","OUP","VNM","NMA","Percentage Deviation",0.0253853244555291,-0.245439568073458,-0.0038388525631761,0.0204939730262366,0.0125394567787041,0.0082094830003543
"S02","OUP","THA","NMA","Percentage Deviation",0.0324072352116289,-0.530523283860995,-0.02652932715691,0.0077765386093498,0.0023031265673712,0.000770136817474
"S02","OUP","MYS","NMA","Percentage Deviation",0.0115882912134824,-0.183481887682224,-0.0007728517797734,0.0088672934857481,0.0035509138624157,0.0014097181020523
"S02","OUP","PAK","NMA","Percentage Deviation",0.0220458342856888,-0.370431842272056,-0.0006277227208029,0.023859998216591,0.0116280288045223,0.0021350615293292
"S02","OUP","BGD","NMA","Percentage Deviation",0.006944942266407,-0.1106923557747,-0.0014305482254118,0.0144277612956989,0.0091367113987051,0.0052987843945917
"S02","OUP","LKA","NMA","Percentage Deviation",0.0061654809012213,-0.0325529812018832,-0.0023801743002094,-0.0030846617497748,-0.0046378954493442,-0.0050095589973487
"S02","OUP","ROA","NMA","Percentage Deviation",0.0316363148374688,-0.578109568138407,-0.0163609449281177,0.0097400853020124,0.0049156058722355,0.0044431599544037
"S02","OUP","LAM","NMA","Percentage Deviation",0.0065168596327769,-0.133495525485738,0.0007998572334023,0.0123638196916964,0.0074680758873402,0.0045182570989288
"S02","OUP","AFR","NMA","Percentage Deviation",0.017625281909317,-0.104074781850338,0.0056732175281793,0.0060116081960215,0.0005438624393284,-0.000580641608483
"S02","OUP","MEN","NMA","Percentage Deviation",0.0028465724756011,-0.084038649840068,-0.0025814561434911,0.0018856304865977,-0.0025339428050497,-0.0039353446480983
"S02","OUP","ROW","NMA","Percentage Deviation",0.0094997950661035,-0.191207274979488,-0.005565811937458,0.005158240265013,0.0006113467140523,-0.0004704904805086
"S02","OUP","USA","TRA","Percentage Deviation",0.0069447084764196,-0.355501417373993,-0.0034472444457312,-0.002805986417076,-0.0037772483218013,-0.001175671890552
"S02","OUP","JPN","TRA","Percentage Deviation",0.0079203224838009,-0.563229742497262,-0.023836260488963,0.0060525057658856,0.0049251238657844,0.0067148988982968
"S02","OUP","EUW","TRA","Percentage Deviation",-0.0045640635240485,-0.938262322746897,-0.0378770705365405,0.0037636743412062,0.0083664642916537,0.0099982660480169
"S02","OUP","AUS","TRA","Percentage Deviation",0.0028567260026424,-0.285657932466266,0.0014840686594964,0.004159830918482,-0.0032284312009523,-0.0051755544454024
"S02","OUP","KOR","TRA","Percentage Deviation",0.0101811205141189,-1.87837944442015,-0.072838711462786,0.0052534268959237,0.0155746585693839,0.0216336644132786
"S02","OUP","ADV","TRA","Percentage Deviation",0.0027662561138841,-0.267233300430025,0.0006999650543849,0.009697058268876,0.0050202637428276,0.0027351715949697
"S02","OUP","CHN","TRA","Percentage Deviation",0.0099375319653205,-0.327765524951318,-0.0046793864235228,0.0071550686341126,0.0021040543777495,0.0012051427829007
"S02","OUP","IND","TRA","Percentage Deviation",0.0149317421384465,-0.859549216055511,-0.0441180992077794,0.0329044457700212,0.0352212933896423,0.026686331718806
"S02","OUP","IDN","TRA","Percentage Deviation",0.0142617966295555,-0.172146401802975,0.0042760185696267,-0.0053929138644215,-0.0074632186760515,-0.0053661912343017
"S02","OUP","PHL","TRA","Percentage Deviation",0.0175616385263755,-0.522308238834079,-0.0186497857462053,-0.0280555395484328,-0.0231380763914935,-0.0128988315692968
"S02","OUP","VNM","TRA","Percentage Deviation",0.0174216251921155,-0.946681222322032,-0.015130623656423,0.0251867451780852,0.0249724347498148,0.0225725614495076
"S02","OUP","THA","TRA","Percentage Deviation",0.0074303474767001,-1.05358809341071,-0.0601136870923336,-0.0254362493549376,-0.0146555336643428,-0.000752119737002
"S02","OUP","MYS","TRA","Percentage Deviation",0.0054744513624305,-0.380821405384368,-0.0046963994830507,0.0035912667563753,0.0004984945561004,0.0008460565101398
"S02","OUP","PAK","TRA","Percentage Deviation",0.0161334687122094,-0.316148132194804,-0.0145409187209844,-0.0150220809649437,-0.0171836463368158,-0.0143852826020807
"S02","OUP","BGD","TRA","Percentage Deviation",0.0095281091065935,-0.147114552726391,-0.0049822642435915,0.0060592865085418,0.0028676047106657,0.0016756608589574
"S02","OUP","LKA","TRA","Percentage Deviation",0.0069114032187345,-0.201362421169071,-0.0129322471840387,-0.0174738203070901,-0.0151040570902539,-0.0110873264568601
"S02","OUP","ROA","TRA","Percentage Deviation",-0.0026119185022266,-1.22480619619473,-0.0921224618082861,-0.021729984143759,0.0080254335204755,0.0268921810874234
"S02","OUP","LAM","TRA","Percentage Deviation",0.0041565511413655,-0.264788563822593,-0.0015554687147645,0.0071622911053781,0.0048033113525747,0.0041897971683635
"S02","OUP","AFR","TRA","Percentage Deviation",0.011454597188032,-0.399664897850327,-0.0099239435355281,-0.0099768127314825,-0.0098880717006922,-0.0057992841052235
"S02","OUP","MEN","TRA","Percentage Deviation",0.005583518687291,-0.191628810060684,-0.0002360959462933,-0.0019039283864486,-0.0058392463271661,-0.0064931816296299
"S02","OUP","ROW","TRA","Percentage Deviation",0.0036735387665798,-0.278427923924229,-0.0077766848450622,-0.00556007704553,-0.0068278102829167,-0.0043814835571143
"S02","OUP","USA","SVC","Percentage Deviation",0.0027663113731924,-0.017559132291145,0.00048917074007,0.0034322410907395,0.0007944985456865,0.0001627590898279
"S02","OUP","JPN","SVC","Percentage Deviation",0.0061292071203534,-0.0907841713662316,-0.0136159764555832,0.0075604795739537,0.0081568920001773,0.0089080962947241
"S02","OUP","EUW","SVC","Percentage Deviation",0.0045127519170407,-0.0801653640085886,-0.019125696232003,0.0094211315984971,0.0104372694016641,0.0103246446776284
"S02","OUP","AUS","SVC","Percentage Deviation",-0.0009077863112883,-0.041683622673272,0.0039181252135645,0.0123330996987026,0.0053249839338632,0.0011878004642529
"S02","OUP","KOR","SVC","Percentage Deviation",0.0163318347530472,-0.199796575366518,-0.0500557621860964,0.0134636615865213,0.0253006354541618,0.0334777314023649
"S02","OUP","ADV","SVC","Percentage Deviation",0.0008969441965379,-0.0286032001778458,-0.0029599150019655,0.0057714306820555,0.0027378069716866,0.0014553990258515
"S02","OUP","CHN","SVC","Percentage Deviation",0.0076704233049396,-0.0683742860411063,-0.0010344630961723,0.0124559260882728,0.0083260177458966,0.006343450063051
"S02","OUP","IND","SVC","Percentage Deviation",0.0168007244439661,-0.120002616142256,-0.036751768103005,0.0067067871045712,0.012790873520685,0.014453681044424
"S02","OUP","IDN","SVC","Percentage Deviation",0.0059672229942631,-0.0245397417317439,0.0050238845925143,0.0013791786350303,-0.000510866696013,-0.0009773700542781
"S02","OUP","PHL","SVC","Percentage Deviation",0.0078747976846483,-0.042691737184164,-0.0021008322236171,-0.0023589879270536,-0.0023817840550944,-0.0015253590349817
"S02","OUP","VNM","SVC","Percentage Deviation",0.0123757010608072,-0.107349482697638,-0.005568525855093,0.0143990356766821,0.0132313165500664,0.011824156283935
"S02","OUP","THA","SVC","Percentage Deviation",0.0117231760379255,-0.0927520196552956,-0.0311459398265268,-0.0060275618523398,-0.0016705450922028,0.0034713685881593
"S02","OUP","MYS","SVC","Percentage Deviation",0.0041565232570928,-0.0478839806304032,-0.0032582351021881,0.005092506010751,0.0032568724048332,0.0027097416476662
"S02","OUP","PAK","SVC","Percentage Deviation",0.0046378583248741,-0.033297246485442,-0.0102251232914408,-0.0078103142664099,-0.0086844913805284,-0.009011987907892
"S02","OUP","BGD","SVC","Percentage Deviation",0.0069779316621554,-0.0373131637237734,-0.0045275517885135,0.0057219926019592,0.003878143378655,0.0032640146167884
"S02","OUP","LKA","SVC","Percentage Deviation",0.0038972096132683,-0.0174833994043055,-0.0034874004740004,-0.0033926559811159,-0.0031255176486278,-0.0024309915720333
"S02","OUP","ROA","SVC","Percentage Deviation",0.0195217373679002,-0.109995945958452,-0.030657077718188,-0.0072511924534613,-0.0010992013546152,0.0062736169329058
"S02","OUP","LAM","SVC","Percentage Deviation",0.0024341656496452,-0.0335022054222311,-0.0015163939878327,0.0061470325282365,0.0042335377187008,0.0032142770811427
"S02","OUP","AFR","SVC","Percentage Deviation",0.006725670151364,-0.0391139353276282,0.0029511414654904,0.0069902413918133,0.0039330803659476,0.0025293398469239
"S02","OUP","MEN","SVC","Percentage Deviation",-0.0018751099038927,-0.0155439773901422,-0.0019717673807262,0.0006641672465113,-0.0017305761756292,-0.0029254365808473
"S02","OUP","ROW","SVC","Percentage Deviation",0.002091978739327,-0.0361211365499159,-0.0034800297701088,0.0038109757919846,0.0016221311753828,0.0006167909039512
"S03","OUP","USA","ELY","Percentage Deviation",0.0050667312689656,-0.126411329224652,0.0006480171411916,-0.0001928818169961,-0.0019685638149913,-0.0018771131016337
"S03","OUP","JPN","ELY","Percentage Deviation",0.0141673269869802,-1.32408817477384,0.013385812693878,0.0285912327025351,0.0194386230926158,0.0131554249943822
"S03","OUP","EUW","ELY","Percentage Deviation",0.0055366789441402,-0.611981690819607,-0.0199031783458925,-0.0054459710654431,-0.0013917748767911,0.0029535756206567
"S03","OUP","AUS","ELY","Percentage Deviation",0.0061475589139937,-0.0574798525475373,-0.0004355579953152,0.0005463969252828,-0.0016919698726969,-0.0008963890999913
"S03","OUP","KOR","ELY","Percentage Deviation",0.010185265282181,-1.97611030813652,0.0125540232858379,0.0375362124740208,0.0322719762508195,0.0239409946511504
"S03","OUP","ADV","ELY","Percentage Deviation",0.0016653971322445,-0.189211989660276,-0.0004447397417451,0.0041769600571451,0.0027753967834609,0.0020081106595349
"S03","OUP","CHN","ELY","Percentage Deviation",0.0079644294982417,-0.314081422477075,0.0044672814372149,0.016333445738681,0.0135364942535743,0.0110935825435199
"S03","OUP","IND","ELY","Percentage Deviation",0.0281272737599592,-0.717732773407154,-0.0515463479668021,0.0328977277857634,0.0410246276084214,0.0377060141905972
"S03","OUP","IDN","ELY","Percentage Deviation",0.0203071020402845,-0.164220872321408,-0.0225811602486803,-0.0357812917027522,-0.0250510953115235,-0.0107212577473481
"S03","OUP","PHL","ELY","Percentage Deviation",0.0100272498848364,-0.555365042233602,-0.0046933955838879,-0.0161671690032561,-0.0135911078527173,-0.0093019810713968
"S03","OUP","VNM","ELY","Percentage Deviation",0.0074491962752887,-0.264611375483281,-0.0307888469219253,-0.0236279019305341,-0.0120566870303485,0.0001805288233125
"S03","OUP","THA","ELY","Percentage Deviation",0.0225468843539911,-1.0216415206629,-0.0340659182179959,-0.018693502036049,-0.0102906528264612,0.0012925872141523
"S03","OUP","MYS","ELY","Percentage Deviation",0.0100284844644749,-0.401475296695175,0.0004079926167133,-0.0012175517005275,-0.0017041659798211,-0.0004244950534193
"S03","OUP","PAK","ELY","Percentage Deviation",0.0120715641280134,-0.647340423979648,-0.0594081947292824,-0.069972307257693,-0.0494376757437909,-0.0236937817325589
"S03","OUP","BGD","ELY","Percentage Deviation",0.0061863185290001,-0.705387426061543,-0.0072172147276284,-0.0051387848609696,-0.0034736696751358,-0.0015205242166028
"S03","OUP","LKA","ELY","Percentage Deviation",0.0097034019834963,-0.425444973036004,-0.0264993971574756,-0.0265537014824679,-0.0157073369192573,-0.0061147281445573
"S03","OUP","ROA","ELY","Percentage Deviation",0.013032468935803,-1.5306252804646,0.047460500135621,0.0577056921922781,0.0375818421173513,0.0184219443847722
"S03","OUP","LAM","ELY","Percentage Deviation",0.0032090092638937,-0.648722155580106,0.0083879289404898,0.0134325090200171,0.0110860189401318,0.0079761648665855
"S03","OUP","AFR","ELY","Percentage Deviation",0.0110894268043449,-0.175517703336214,-0.0165333349661956,-0.0145432761129771,-0.0079311201898413,-0.0003524044168479
"S03","OUP","MEN","ELY","Percentage Deviation",0.0111330515373487,-0.158755522884912,-0.0032649755880909,-0.008829647900932,-0.0106430149850789,-0.0093654945102828
"S03","OUP","ROW","ELY","Percentage Deviation",0.0053343691420737,-0.258436088851632,-0.0030897775413541,0.0029221966502568,0.0010096580658425,0.0009619604330879
"S03","OUP","USA","GAS","Percentage Deviation",-0.0004510530270507,-0.0792037399608314,0.0092638781361121,0.0166072643320359,0.0156311866636782,0.0124089789020898
"S03","OUP","JPN","GAS","Percentage Deviation",-0.0459935277343448,-1.0173726550555,-0.0220059640376857,0.0355089765929018,0.0553625906220656,0.0606051619927106
"S03","OUP","EUW","GAS","Percentage Deviation",-0.0044885547315077,-0.214115331182441,-0.0321036025751842,-0.0137986331719575,0.0050862986302302,0.0193999939656297
"S03","OUP","AUS","GAS","Percentage Deviation",-0.0066005740191555,-0.0227526085787022,-0.0059468669061369,0.009972866032415,0.0201415331808841,0.0270945029326786
"S03","OUP","KOR","GAS","Percentage Deviation",-0.0969610076306915,-3.52208818617917,-0.068277609284606,0.0961923642883722,0.137939529774056,0.119600433084965
"S03","OUP","ADV","GAS","Percentage Deviation",9.08699391511e-05,-0.247788401241089,0.0256592724266591,0.031086976693051,0.0224039441002022,0.0117576234087702
"S03","OUP","CHN","GAS","Percentage Deviation",0.006843820908653,-1.48212829829664,0.0471425721179308,0.0405170278140687,0.0187476591157365,0.0043832142383016
"S03","OUP","IND","GAS","Percentage Deviation",-0.00400961963547,-0.284750526082955,-0.0001677972734204,0.0354692389046063,0.0445493578121292,0.0417029891733423
"S03","OUP","IDN","GAS","Percentage Deviation",-0.0017647839160362,0.0020590907020557,0.0088282388845284,0.0172285289958607,0.021744169982596,0.0221521003282321
"S03","OUP","PHL","GAS","Percentage Deviation",0.0019754367735825,-0.123072710011996,0.0428367172084387,0.0481512036090148,0.0350219727328405,0.0182869846587774
"S03","OUP","VNM","GAS","Percentage Deviation",0.0064506132668285,-0.0141961497879373,-0.0023460329835134,0.0321489466148961,0.0346422695472581,0.0307710509697356
"S03","OUP","THA","GAS","Percentage Deviation",-0.0206315233021948,-0.0795600031024857,-0.020264909035439,0.0220068530308648,0.0399100293224874,0.0503506783589458
"S03","OUP","MYS","GAS","Percentage Deviation",-0.0045682287471038,-0.0169603656155926,0.0014311387315891,0.0178367053626616,0.0218276672858453,0.0222193205381416
"S03","OUP","PAK","GAS","Percentage Deviation",-0.0047226289939362,-0.0930745479722717,-0.041859661535959,-0.0384857243402204,-0.0393600597485166,-0.0283285645451103
"S03","OUP","BGD","GAS","Percentage Deviation",0.0013495541070885,0.018359218175279,0.0233389704060283,0.0261924809142666,0.0170397794153176,0.0059473592892711
"S03","OUP","LKA","GAS","Percentage Deviation",0.0028594876167576,0.006125727670403,0.0101126536834029,0.0066914954752972,0.0008149757281029,-0.003023490256715
"S03","OUP","ROA","GAS","Percentage Deviation",-0.0065933394623019,0.0392747757360645,0.0089759041657089,0.0382861991838013,0.036834866862212,0.0295175460815811
"S03","OUP","LAM","GAS","Percentage Deviation",-0.0004183777334021,-0.536222277558929,0.0446627394974586,0.0528281842015144,0.0403052817446792,0.0238244101577134
"S03","OUP","AFR","GAS","Percentage Deviation",-0.0009669804128642,-0.0217286615202705,0.0055796381864814,0.0114254818283754,0.0131673009025057,0.0124287233552067
"S03","OUP","MEN","GAS","Percentage Deviation",-0.0019934377524344,-0.0568969527609986,0.0081403219985621,0.0156506685289992,0.0154239275785395,0.0124447565497121
"S03","OUP","ROW","GAS","Percentage Deviation",-0.0026546222334889,-0.0510075570047452,-0.0047116313027562,0.009558557580025,0.0100295704392739,0.0090371619948071
"S03","OUP","USA","PET","Percentage Deviation",0.0110358636123964,-0.972324828210647,0.0198762928601992,0.0203953324098505,0.0174713808171578,0.013316564482313
"S03","OUP","JPN","PET","Percentage Deviation",0.0358067993726063,-3.79740292676751,0.0154523979780663,0.004713209477214,0.001086571379183,0.0089907782199417
"S03","OUP","EUW","PET","Percentage Deviation",0.0227247547628817,-3.36966456493158,0.0019714194677167,-0.0004631852061898,-0.0021664280466127,0.0023354614998583
"S03","OUP","AUS","PET","Percentage Deviation",0.0111835534913896,-0.49849001972484,0.0380823766006788,0.0368351937191091,0.0274219959955913,0.0185390642536198
"S03","OUP","KOR","PET","Percentage Deviation",0.0448090695488235,-5.13762553694601,-0.0317664703580522,-0.0240815233512159,-0.0210055435241885,-0.0033448388270241
"S03","OUP","ADV","PET","Percentage Deviation",0.0053000207351328,-0.33611008005211,0.0251976981553215,0.0339020597212469,0.0253511379829874,0.0149956036637366
"S03","OUP","CHN","PET","Percentage Deviation",0.0211533261286645,-1.94229303335124,0.0255180468657246,0.0323751183273657,0.0228451896977067,0.0163234814087421
"S03","OUP","IND","PET","Percentage Deviation",0.0250661666931773,-3.21728768442067,0.0048746218374474,0.0478076914012915,0.0417288290012641,0.0297085936004748
"S03","OUP","IDN","PET","Percentage Deviation",0.0416183250073754,-0.660347574339581,0.0181579269651788,0.0018851896257832,-0.0036997791619586,-0.000869168003359
"S03","OUP","PHL","PET","Percentage Deviation",0.0310770128043147,-4.50491192753674,0.0200500737569609,-0.0190024541709355,-0.0150755867589503,-0.0036968208757759
"S03","OUP","VNM","PET","Percentage Deviation",-0.0047471397207843,-1.47834123250141,-0.0075676231134358,0.104893359754454,0.108294548047949,0.0845564561831491
"S03","OUP","THA","PET","Percentage Deviation",0.0468230588275942,-4.2174447583453,-0.0144142421762639,-0.0041463356027061,-0.003615994171724,0.0043450051993688
"S03","OUP","MYS","PET","Percentage Deviation",0.0140877132822848,-1.07601601543823,0.0292525567091806,0.0350582021908963,0.0274864371831551,0.0202203080959196
"S03","OUP","PAK","PET","Percentage Deviation",0.0300975673602322,-4.14720334154106,0.0083243644998898,-0.0241731855209482,-0.0244560796774929,-0.016097403815496
"S03","OUP","BGD","PET","Percentage Deviation",0.0082748801548904,-3.93683357416724,0.0079011709828158,0.0124898916718408,0.007820023337235,0.0039536322575362
"S03","OUP","LKA","PET","Percentage Deviation",0.0044828873505764,-1.57033786427919,0.0070849260226158,0.0061357162428166,0.0027666430740814,0.0004074550134847
"S03","OUP","ROA","PET","Percentage Deviation",0.0298860145360846,-4.14123123148565,-0.0206185852737573,-0.0239771577124626,-0.0148979540755323,0.0033080157541887
"S03","OUP","LAM","PET","Percentage Deviation",0.016887197473836,-0.299685686687645,0.0231216940026702,0.0171932782979445,0.0127825523631886,0.0102030450279234
"S03","OUP","AFR","PET","Percentage Deviation",0.0218835282956853,-0.818915039838464,0.0044056567887196,0.0017477690371193,-0.0007784760891805,0.0014259504819591
"S03","OUP","MEN","PET","Percentage Deviation",0.0251613438380982,0.425892034856479,0.0499431978110199,0.0372887178621717,0.0215922899245768,0.0106673464462803
"S03","OUP","ROW","PET","Percentage Deviation",0.0233998212019193,-0.635727581621026,0.0189611281650404,0.0053746461468274,0.001860944903731,0.0044172531604714
"S03","OUP","USA","COA","Percentage Deviation",-0.005434727477982,-0.0010039512678972,0.0060032271904875,0.0225682202290356,0.023959654730854,0.0209938256725994
"S03","OUP","JPN","COA","Percentage Deviation",-0.0150926677541796,-0.009958242884156,0.0108832808801029,0.0487638267108848,0.0577412131965716,0.0559926954132761
"S03","OUP","EUW","COA","Percentage Deviation",-0.0193575965393378,-0.0662956418250205,-0.0245356602413538,0.034556608905767,0.0495869252656878,0.0516165794451018
"S03","OUP","AUS","COA","Percentage Deviation",-0.0104406499780718,-0.025763644494603,-0.0013037926002935,0.0248493431937336,0.0353785547948959,0.0393323026899317
"S03","OUP","KOR","COA","Percentage Deviation",-0.0265076317565338,-0.142323994388549,-0.0424718314317118,0.0500171600855248,0.0846563710924508,0.0929883336808324
"S03","OUP","ADV","COA","Percentage Deviation",-0.0193547485252243,-0.0124847344925239,-0.0015632569630109,0.0387193021243792,0.0549309529882969,0.0612629382505281
"S03","OUP","CHN","COA","Percentage Deviation",0.0039673221676084,0.0566445816479133,0.033616697546579,0.0484448493780043,0.0348176855647919,0.0191394840525216
"S03","OUP","IND","COA","Percentage Deviation",-0.0025733212893897,-0.0182525818459123,-0.012297434568076,0.0263831891652355,0.0375715105954466,0.0389180712822235
"S03","OUP","IDN","COA","Percentage Deviation",-0.0077968617847146,0.0001924640526507,0.0090305821954129,0.0269608959371004,0.0329273278648401,0.0320850173603171
"S03","OUP","PHL","COA","Percentage Deviation",-0.0001081514696244,-0.054323409485979,-0.0502563519495292,-0.0393569927902071,-0.0217868432101587,-0.0026685715615038
"S03","OUP","VNM","COA","Percentage Deviation",-0.0072701538850861,-0.319479754067553,-0.0812167503231431,0.0146921587324655,0.0560167620993646,0.072838533774533
"S03","OUP","THA","COA","Percentage Deviation",-0.0140469534718024,-0.064225211959823,-0.0347014122919931,-0.0002918810271146,0.0217781398888617,0.0403326233220369
"S03","OUP","MYS","COA","Percentage Deviation",-0.00014881641901,-0.0418092684042692,-0.0110791847495073,-0.0070313904237396,-0.0041085828226928,-0.0021119875531772
"S03","OUP","PAK","COA","Percentage Deviation",-0.0076708143057158,-0.0643361334782044,-0.100030196177614,-0.121648399193386,-0.117755860864288,-0.073977340903375
"S03","OUP","BGD","COA","Percentage Deviation",0.0037231910225088,-0.110924093231168,-0.0639313000390329,-0.0624967271071086,-0.0467085829348957,-0.0254282438537867
"S03","OUP","LKA","COA","Percentage Deviation",-0.000713939989172,-0.0228333351414034,-0.0186111978507153,-0.0138837368603983,-0.0096971467808959,-0.0047820809451427
"S03","OUP","ROA","COA","Percentage Deviation",-0.0064243999574942,-0.0394728611757378,-0.0171901724696055,0.0191127496405041,0.03545000867482,0.0451445401718598
"S03","OUP","LAM","COA","Percentage Deviation",-0.0059705530171983,-0.0182284434542268,0.01704091000303,0.0370166984472897,0.0422206288137605,0.0411388903132526
"S03","OUP","AFR","COA","Percentage Deviation",-0.0079991108164368,-0.0104181001594927,0.0035343292974499,0.0250683072733349,0.0253357677939992,0.0207444299179738
"S03","OUP","MEN","COA","Percentage Deviation",0.0085338927269252,-0.0438283212190083,0.0039490107529128,0.0001572568466113,-0.0069901099473135,-0.0110939209266414
"S03","OUP","ROW","COA","Percentage Deviation",-0.0060094596394,-0.001329442567366,0.0080051268560588,0.0307365081366084,0.029209797537999,0.0228671827533722
"S03","OUP","USA","OIL","Percentage Deviation",-0.0015780274403077,0.0914624534814612,0.0336093853543051,0.0475806567082016,0.0406449376272988,0.0291150847674615
"S03","OUP","JPN","OIL","Percentage Deviation",-0.0169050904763268,-0.070413225785837,-0.0117185510832174,0.0318343372685881,0.0387889587745383,0.0389426189416175
"S03","OUP","EUW","OIL","Percentage Deviation",-0.0073919323930971,-0.0397266015947251,-0.0067411277701157,0.0203733712571763,0.0261216499489736,0.0262626193677118
"S03","OUP","AUS","OIL","Percentage Deviation",-0.0030197189731074,0.156777221712989,0.0569911550741597,0.0781925660553462,0.0661621361637721,0.0461030534016249
"S03","OUP","KOR","OIL","Percentage Deviation",-0.0223249796741598,-0.412753760841023,-0.0761258222626293,-0.0134357084817571,0.0106361601354577,0.024220347632431
"S03","OUP","ADV","OIL","Percentage Deviation",-0.0011117525408166,0.059820135240285,0.0262459939787574,0.0379303818032861,0.0305334364711474,0.0199810145360191
"S03","OUP","CHN","OIL","Percentage Deviation",-0.0033208690651376,0.0086323396316867,0.0260309624812161,0.0519156434060086,0.0446639945965943,0.0315730571038841
"S03","OUP","IND","OIL","Percentage Deviation",-0.0058377788764941,-0.0006835016203022,-0.0075625311210525,0.0521338991821718,0.0567152603004217,0.0462077671872896
"S03","OUP","IDN","OIL","Percentage Deviation",-0.0003340438885502,0.0219742491951891,0.0149817988184031,0.0217475960972546,0.0169720002813678,0.0111363420378208
"S03","OUP","PHL","OIL","Percentage Deviation",-0.0003455775337002,-0.0132255605521769,-0.0151711654272635,-0.0047599158474965,0.0005268574373218,0.0068828105936891
"S03","OUP","VNM","OIL","Percentage Deviation",-0.0073101213441951,0.0894424359535684,0.0008719188782758,0.0689047632224771,0.0718388532045644,0.0594423298099445
"S03","OUP","THA","OIL","Percentage Deviation",-0.0176354866551987,-0.0209448642345844,-0.0334553345375799,0.0260158446221848,0.0379490801656557,0.0419902106167935
