"S02","SHY(a07,IND)",-0.00764510752466918
"S02","SHY(a08,IND)",-0.00290601678776824
"S02","SHY(a09,IND)",-0.0267531324309652
"S02","SHY(a10,IND)",-0.0342931115027917
"S02","SHY(a11,IND)",-0.0404907361082087
"S02","SHY(a12,IND)",-0.00485906546532406
"S02","SHY(a01,JPN)",-1.12405812210142
"S02","SHY(a02,JPN)",-0.190931724602548
"S02","SHY(a03,JPN)",-2.60900628057743
"S02","SHY(a04,JPN)",-0.00162065288511876
"S02","SHY(a05,JPN)",-0.00209698285562206
"S02","SHY(a06,JPN)",-0.00161573359998014
"S02","SHY(a07,JPN)",-0.00219839374860489
"S02","SHY(a08,JPN)",-0.00341409910208805
"S02","SHY(a09,JPN)",-0.0108590387989693
"S02","SHY(a10,JPN)",-0.0200017641883132
"S02","SHY(a11,JPN)",-0.0754160368562194
"S02","SHY(a12,JPN)",-0.00257902107281095
"S02","SHY(a01,KOR)",-1.48920839835501
"S02","SHY(a02,KOR)",-0.694208928077503
"S02","SHY(a03,KOR)",-2.82829453348521
"S02","SHY(a04,KOR)",-0.00073069140355491
"S02","SHY(a05,KOR)",-1.65270150877268e-05
"S02","SHY(a06,KOR)",-9.96984961020211e-05
"S02","SHY(a07,KOR)",-0.00289763754774504
"S02","SHY(a08,KOR)",-0.00776250269172393
"S02","SHY(a09,KOR)",-0.0114221035753864
"S02","SHY(a10,KOR)",-0.0226741656029495
"S02","SHY(a11,KOR)",-0.711065781643449
"S02","SHY(a12,KOR)",-0.00390927416345939
"S02","SHY(a01,LAM)",-0.522318852613876
"S02","SHY(a02,LAM)",-0.494182926546447
"S02","SHY(a03,LAM)",-0.341781303311037
"S02","SHY(a04,LAM)",-0.0232774777085675
"S02","SHY(a05,LAM)",-0.0132720500760122
"S02","SHY(a06,LAM)",-0.00210198538741966
"S02","SHY(a07,LAM)",-0.00972201153848827
"S02","SHY(a08,LAM)",-0.00149124255095001
"S02","SHY(a09,LAM)",-0.0106941579233396
"S02","SHY(a10,LAM)",-0.00917729166365047
"S02","SHY(a11,LAM)",-0.042961662249172
"S02","SHY(a12,LAM)",-0.00113046601200583
"S02","SHY(a01,LKA)",-0.253531228221582
"S02","SHY(a02,LKA)",-0.00515258949217488
"S02","SHY(a03,LKA)",-3.46106601947409
"S02","SHY(a04,LKA)",-0.000466735730253455
"S02","SHY(a05,LKA)",-5.02217398155176e-05
"S02","SHY(a06,LKA)",-2.75576904606855e-05
"S02","SHY(a07,LKA)",-3.077618792504e-06
"S02","SHY(a08,LKA)",-1.61102527086746e-06
"S02","SHY(a09,LKA)",-0.00575009373265066
"S02","SHY(a10,LKA)",-5.09326506488182e-06
"S02","SHY(a11,LKA)",-8.3371210933909e-05
"S02","SHY(a12,LKA)",-1.09680993188698e-05
"S02","SHY(a01,MEN)",-0.132575152630688
"S02","SHY(a02,MEN)",-0.0358489433489295
"S02","SHY(a03,MEN)",-0.247550373802341
"S02","SHY(a04,MEN)",-0.0671918869691243
"S02","SHY(a05,MEN)",-0.000645202679996904
"S02","SHY(a06,MEN)",-0.00145890190850105
"S02","SHY(a07,MEN)",-0.00370017316709067
"S02","SHY(a08,MEN)",-0.000892462746375181
"S02","SHY(a09,MEN)",-0.00858471927899935
"S02","SHY(a10,MEN)",-0.0141310909845676
"S02","SHY(a11,MEN)",-0.106563560605925
"S02","SHY(a12,MEN)",-0.00172452424368683
"S02","SHY(a01,MYS)",-0.356454309274835
"S02","SHY(a02,MYS)",-0.00103358641677993
"S02","SHY(a03,MYS)",-1.5423258757719
"S02","SHY(a04,MYS)",-0.0232497974963629
"S02","SHY(a05,MYS)",-0.000753998103693541
"S02","SHY(a06,MYS)",-0.00300213278392557
"S02","SHY(a07,MYS)",-0.00506853036728151
"S02","SHY(a08,MYS)",-0.000254068208865623
"S02","SHY(a09,MYS)",-0.0026460939693375
"S02","SHY(a10,MYS)",-0.0255095052501811
"S02","SHY(a11,MYS)",-0.00114165166910229
"S02","SHY(a12,MYS)",-0.0006984993274095
"S02","SHY(a01,PAK)",-0.180379442295499
"S02","SHY(a02,PAK)",-0.0414614368701019
"S02","SHY(a03,PAK)",-3.3969818430698
"S02","SHY(a04,PAK)",-0.000478549607575051
"S02","SHY(a05,PAK)",-0.000286547122817867
"S02","SHY(a06,PAK)",-0.00203044560304702
"S02","SHY(a07,PAK)",-0.0439550671117886
"S02","SHY(a08,PAK)",-0.000274999490169791
"S02","SHY(a09,PAK)",-0.131450056739816
"S02","SHY(a10,PAK)",-0.136393293506158
"S02","SHY(a11,PAK)",-0.0302315491271061
"S02","SHY(a12,PAK)",-0.00140716651251225
"S02","SHY(a01,PHL)",-0.428838572984905
"S02","SHY(a02,PHL)",-0.16122803272258
"S02","SHY(a03,PHL)",-4.18624484681926
"S02","SHY(a04,PHL)",-9.94409678067121e-05
"S02","SHY(a05,PHL)",-0.00075458112680953
"S02","SHY(a06,PHL)",-3.50604860027281e-05
"S02","SHY(a07,PHL)",-0.000458460920514043
"S02","SHY(a08,PHL)",-0.000173425358899196
"S02","SHY(a09,PHL)",-0.00502428332688465
"S02","SHY(a10,PHL)",-0.00138037141137364
"S02","SHY(a11,PHL)",-0.000276485304132301
"S02","SHY(a12,PHL)",-0.000743406072071363
"S02","SHY(a01,ROA)",-1.43349255102633
"S02","SHY(a02,ROA)",-0.00703164539307288
"S02","SHY(a03,ROA)",-3.20891877925822
"S02","SHY(a04,ROA)",-0.00458493325817762
"S02","SHY(a05,ROA)",-0.00292400002334188
"S02","SHY(a06,ROA)",-0.00182093769641948
"S02","SHY(a07,ROA)",-0.0046028050262734
"S02","SHY(a08,ROA)",-0.00105697589871882
"S02","SHY(a09,ROA)",-0.00932437713957692
"S02","SHY(a10,ROA)",-0.0228289630753089
"S02","SHY(a11,ROA)",-0.513908686135181
"S02","SHY(a12,ROA)",-0.00507034476493853
"S02","SHY(a01,ROW)",-0.230119895295669
"S02","SHY(a02,ROW)",-0.0295324796900722
"S02","SHY(a03,ROW)",-0.941943924331935
"S02","SHY(a04,ROW)",-0.00675879934124842
"S02","SHY(a05,ROW)",-0.00369437312658352
"S02","SHY(a06,ROW)",-0.00186021703717455
"S02","SHY(a07,ROW)",-0.0113172606602087
"S02","SHY(a08,ROW)",-0.00619144253816791
"S02","SHY(a09,ROW)",-0.0174358541416116
"S02","SHY(a10,ROW)",-0.0284606123653852
"S02","SHY(a11,ROW)",-0.0309763508161253
"S02","SHY(a12,ROW)",-0.00559850076960576
"S02","SHY(a01,THA)",-0.743033963293155
"S02","SHY(a02,THA)",-0.0508856074645427
"S02","SHY(a03,THA)",-3.42864340815115
"S02","SHY(a04,THA)",-2.96955151377764e-05
"S02","SHY(a05,THA)",-1.32758800409942e-05
"S02","SHY(a06,THA)",-3.94295516370121e-05
"S02","SHY(a07,THA)",-6.03742575883743e-05
"S02","SHY(a08,THA)",-0.000111374069530456
"S02","SHY(a09,THA)",-0.0126242818818333
"S02","SHY(a10,THA)",-0.0299474412698473
"S02","SHY(a11,THA)",-0.0577993521505117
"S02","SHY(a12,THA)",-3.1539740617695e-05
"S02","SHY(a01,USA)",-0.086692788886997
"S02","SHY(a02,USA)",-0.0649248801602728
"S02","SHY(a03,USA)",-0.992581796973341
"S02","SHY(a04,USA)",-0.000229288800022461
"S02","SHY(a05,USA)",-0.000771178871289538
"S02","SHY(a06,USA)",-0.000618098490010037
"S02","SHY(a07,USA)",-0.00282390218652801
"S02","SHY(a08,USA)",-0.000509528856427864
"S02","SHY(a09,USA)",-0.00037586299459157
